date,restaurant_id,dish_id,dish_name,category,price,unit_cost,promotion,day_of_week,holiday,temperature,rainfall,units_prepared,units_sold,units_wasted,waste_reason,opening_inventory,closing_inventory
2026-08-07,R001,D01,Biryani,Main,180,80,0,Friday,0,22.3,0.0,95,74,21,expiry,0,0
2026-08-07,R001,D02,Paneer Butter Masala,Main,220,95,0,Friday,0,22.3,0.0,49,48,1,other,0,0
2026-08-07,R001,D03,Dal Tadka,Side,120,38,0,Friday,0,22.3,0.0,32,25,7,overproduction,0,0
2026-08-07,R001,D04,Veg Fried Rice,Main,150,55,0,Friday,0,22.3,0.0,43,34,9,overproduction,0,0
2026-08-07,R001,D05,Butter Naan,Bread,45,12,0,Friday,0,22.3,0.0,120,112,8,prep_error,0,0
2026-08-08,R001,D01,Biryani,Main,180,80,0,Saturday,0,25.2,0.0,115,99,16,expiry,0,0
2026-08-08,R001,D02,Paneer Butter Masala,Main,220,95,0,Saturday,0,25.2,0.0,58,47,11,overproduction,0,0
2026-08-08,R001,D03,Dal Tadka,Side,120,38,0,Saturday,0,25.2,0.0,39,28,11,overproduction,0,0
2026-08-08,R001,D04,Veg Fried Rice,Main,150,55,0,Saturday,0,25.2,0.0,47,37,10,other,0,0
2026-08-08,R001,D05,Butter Naan,Bread,45,12,0,Saturday,0,25.2,0.0,140,115,27,expiry,2,0
2026-08-09,R001,D01,Biryani,Main,180,80,0,Sunday,0,26.0,0.0,105,90,15,prep_error,0,0
2026-08-09,R001,D02,Paneer Butter Masala,Main,220,95,0,Sunday,0,26.0,0.0,56,48,8,overproduction,0,0
2026-08-09,R001,D03,Dal Tadka,Side,120,38,0,Sunday,0,26.0,0.0,42,38,4,prep_error,0,0
2026-08-09,R001,D04,Veg Fried Rice,Main,150,55,0,Sunday,0,26.0,0.0,44,30,18,overproduction,4,0
2026-08-09,R001,D05,Butter Naan,Bread,45,12,0,Sunday,0,26.0,0.0,140,113,27,overproduction,0,0
2026-08-10,R001,D01,Biryani,Main,180,80,0,Monday,0,24.8,0.0,70,58,12,prep_error,0,0
2026-08-10,R001,D02,Paneer Butter Masala,Main,220,95,0,Monday,0,24.8,0.0,43,36,7,prep_error,0,0
2026-08-10,R001,D03,Dal Tadka,Side,120,38,0,Monday,0,24.8,0.0,38,31,7,other,0,0
2026-08-10,R001,D04,Veg Fried Rice,Main,150,55,0,Monday,0,24.8,0.0,37,33,6,overproduction,2,0
2026-08-10,R001,D05,Butter Naan,Bread,45,12,0,Monday,0,24.8,0.0,100,75,27,overproduction,2,0
2026-08-11,R001,D01,Biryani,Main,180,80,0,Tuesday,0,25.6,0.0,75,62,15,overproduction,2,0
2026-08-11,R001,D02,Paneer Butter Masala,Main,220,95,0,Tuesday,0,25.6,0.0,45,35,10,overproduction,0,0
2026-08-11,R001,D03,Dal Tadka,Side,120,38,0,Tuesday,0,25.6,0.0,35,27,8,overproduction,0,0
2026-08-11,R001,D04,Veg Fried Rice,Main,150,55,0,Tuesday,0,25.6,0.0,39,30,11,overproduction,2,0
2026-08-11,R001,D05,Butter Naan,Bread,45,12,0,Tuesday,0,25.6,0.0,110,73,41,prep_error,4,0
2026-08-12,R001,D01,Biryani,Main,180,80,0,Wednesday,1,22.9,0.0,80,82,0,none,2,0
2026-08-12,R001,D02,Paneer Butter Masala,Main,220,95,1,Wednesday,1,22.9,0.0,47,47,0,none,0,0
2026-08-12,R001,D03,Dal Tadka,Side,120,38,0,Wednesday,1,22.9,0.0,34,35,1,overproduction,2,0
2026-08-12,R001,D04,Veg Fried Rice,Main,150,55,1,Wednesday,1,22.9,0.0,40,40,0,none,0,0
2026-08-12,R001,D05,Butter Naan,Bread,45,12,0,Wednesday,1,22.9,0.0,110,106,6,overproduction,2,0
2026-08-13,R001,D01,Biryani,Main,180,80,0,Thursday,0,24.5,0.0,85,63,22,overproduction,0,0
2026-08-13,R001,D02,Paneer Butter Masala,Main,220,95,1,Thursday,0,24.5,0.0,49,48,3,prep_error,2,0
2026-08-13,R001,D03,Dal Tadka,Side,120,38,0,Thursday,0,24.5,0.0,34,27,7,overproduction,0,0
2026-08-13,R001,D04,Veg Fried Rice,Main,150,55,1,Thursday,0,24.5,0.0,41,37,4,expiry,0,0
2026-08-13,R001,D05,Butter Naan,Bread,45,12,0,Thursday,0,24.5,0.0,120,81,39,prep_error,0,0
2026-08-14,R001,D01,Biryani,Main,180,80,0,Friday,0,22.3,0.0,100,92,8,overproduction,0,0
2026-08-14,R001,D02,Paneer Butter Masala,Main,220,95,0,Friday,0,22.3,0.0,57,39,20,overproduction,2,0
2026-08-14,R001,D03,Dal Tadka,Side,120,38,0,Friday,0,22.3,0.0,33,23,10,overproduction,0,0
2026-08-14,R001,D04,Veg Fried Rice,Main,150,55,0,Friday,0,22.3,0.0,43,36,7,other,0,0
2026-08-14,R001,D05,Butter Naan,Bread,45,12,0,Friday,0,22.3,0.0,130,111,19,expiry,0,0
2026-08-15,R001,D01,Biryani,Main,180,80,0,Saturday,0,23.3,0.0,125,98,27,overproduction,0,0
2026-08-15,R001,D02,Paneer Butter Masala,Main,220,95,0,Saturday,0,23.3,0.0,62,46,16,overproduction,0,0
2026-08-15,R001,D03,Dal Tadka,Side,120,38,0,Saturday,0,23.3,0.0,39,25,14,other,0,0
2026-08-15,R001,D04,Veg Fried Rice,Main,150,55,0,Saturday,0,23.3,0.0,47,38,9,expiry,0,0
2026-08-15,R001,D05,Butter Naan,Bread,45,12,0,Saturday,0,23.3,0.0,150,93,57,overproduction,0,0
2026-08-16,R001,D01,Biryani,Main,180,80,0,Sunday,0,25.9,0.0,115,85,30,overproduction,0,0
2026-08-16,R001,D02,Paneer Butter Masala,Main,220,95,0,Sunday,0,25.9,0.0,58,46,12,overproduction,0,0
2026-08-16,R001,D03,Dal Tadka,Side,120,38,0,Sunday,0,25.9,0.0,42,36,6,overproduction,0,0
2026-08-16,R001,D04,Veg Fried Rice,Main,150,55,0,Sunday,0,25.9,0.0,44,34,10,other,0,0
2026-08-16,R001,D05,Butter Naan,Bread,45,12,0,Sunday,0,25.9,0.0,130,99,31,overproduction,0,0
2026-08-17,R001,D01,Biryani,Main,180,80,0,Monday,0,24.3,0.0,75,57,18,overproduction,0,0
2026-08-17,R001,D02,Paneer Butter Masala,Main,220,95,0,Monday,0,24.3,0.0,45,36,11,other,2,0
2026-08-17,R001,D03,Dal Tadka,Side,120,38,0,Monday,0,24.3,0.0,37,32,5,overproduction,0,0
2026-08-17,R001,D04,Veg Fried Rice,Main,150,55,0,Monday,0,24.3,0.0,39,29,10,prep_error,0,0
2026-08-17,R001,D05,Butter Naan,Bread,45,12,0,Monday,0,24.3,0.0,100,69,33,overproduction,2,0
2026-08-18,R001,D01,Biryani,Main,180,80,0,Tuesday,0,26.6,0.0,75,64,15,expiry,4,0
2026-08-18,R001,D02,Paneer Butter Masala,Main,220,95,0,Tuesday,0,26.6,0.0,46,35,11,expiry,0,0
2026-08-18,R001,D03,Dal Tadka,Side,120,38,0,Tuesday,0,26.6,0.0,35,28,7,overproduction,0,0
2026-08-18,R001,D04,Veg Fried Rice,Main,150,55,0,Tuesday,0,26.6,0.0,40,32,8,overproduction,0,0
2026-08-18,R001,D05,Butter Naan,Bread,45,12,0,Tuesday,0,26.6,0.0,100,77,23,expiry,0,0
2026-08-19,R001,D01,Biryani,Main,180,80,0,Wednesday,0,25.7,0.0,80,61,19,overproduction,0,0
2026-08-19,R001,D02,Paneer Butter Masala,Main,220,95,1,Wednesday,0,25.7,0.0,47,47,0,none,0,0
2026-08-19,R001,D03,Dal Tadka,Side,120,38,0,Wednesday,0,25.7,0.0,34,27,7,overproduction,0,0
2026-08-19,R001,D04,Veg Fried Rice,Main,150,55,1,Wednesday,0,25.7,0.0,41,41,0,none,0,0
2026-08-19,R001,D05,Butter Naan,Bread,45,12,0,Wednesday,0,25.7,0.0,110,87,27,expiry,4,0
2026-08-20,R001,D01,Biryani,Main,180,80,0,Thursday,0,29.2,0.0,80,70,10,prep_error,0,0
2026-08-20,R001,D02,Paneer Butter Masala,Main,220,95,0,Thursday,0,29.2,0.0,48,42,6,overproduction,0,0
2026-08-20,R001,D03,Dal Tadka,Side,120,38,0,Thursday,0,29.2,0.0,32,24,8,overproduction,0,0
2026-08-20,R001,D04,Veg Fried Rice,Main,150,55,0,Thursday,0,29.2,0.0,42,34,8,overproduction,0,0
2026-08-20,R001,D05,Butter Naan,Bread,45,12,0,Thursday,0,29.2,0.0,110,78,34,expiry,2,0
2026-08-21,R001,D01,Biryani,Main,180,80,0,Friday,0,25.4,0.0,100,89,13,expiry,2,0
2026-08-21,R001,D02,Paneer Butter Masala,Main,220,95,0,Friday,0,25.4,0.0,54,53,1,overproduction,0,0
2026-08-21,R001,D03,Dal Tadka,Side,120,38,0,Friday,0,25.4,0.0,30,25,7,overproduction,2,0
2026-08-21,R001,D04,Veg Fried Rice,Main,150,55,0,Friday,0,25.4,0.0,44,40,6,prep_error,2,0
2026-08-21,R001,D05,Butter Naan,Bread,45,12,0,Friday,0,25.4,0.0,120,110,10,overproduction,0,0
2026-08-22,R001,D01,Biryani,Main,180,80,0,Saturday,0,23.3,0.0,120,87,33,expiry,0,0
2026-08-22,R001,D02,Paneer Butter Masala,Main,220,95,0,Saturday,0,23.3,0.0,63,57,6,overproduction,0,0
2026-08-22,R001,D03,Dal Tadka,Side,120,38,0,Saturday,0,23.3,0.0,37,31,6,prep_error,0,0
2026-08-22,R001,D04,Veg Fried Rice,Main,150,55,0,Saturday,0,23.3,0.0,48,37,11,overproduction,0,0
2026-08-22,R001,D05,Butter Naan,Bread,45,12,0,Saturday,0,23.3,0.0,130,119,11,overproduction,0,0
2026-08-23,R001,D01,Biryani,Main,180,80,0,Sunday,0,25.5,0.0,110,93,17,overproduction,0,0
2026-08-23,R001,D02,Paneer Butter Masala,Main,220,95,0,Sunday,0,25.5,0.0,62,54,8,overproduction,0,0
2026-08-23,R001,D03,Dal Tadka,Side,120,38,0,Sunday,0,25.5,0.0,41,32,9,other,0,0
2026-08-23,R001,D04,Veg Fried Rice,Main,150,55,0,Sunday,0,25.5,0.0,44,44,0,none,0,0
2026-08-23,R001,D05,Butter Naan,Bread,45,12,0,Sunday,0,25.5,0.0,130,110,20,overproduction,0,0
2026-08-24,R001,D01,Biryani,Main,180,80,0,Monday,0,24.3,0.0,75,66,9,overproduction,0,0
2026-08-24,R001,D02,Paneer Butter Masala,Main,220,95,1,Monday,0,24.3,0.0,49,48,1,overproduction,0,0
2026-08-24,R001,D03,Dal Tadka,Side,120,38,0,Monday,0,24.3,0.0,36,31,5,prep_error,0,0
2026-08-24,R001,D04,Veg Fried Rice,Main,150,55,1,Monday,0,24.3,0.0,41,41,0,none,0,0
2026-08-24,R001,D05,Butter Naan,Bread,45,12,0,Monday,0,24.3,0.0,100,86,16,overproduction,2,0
2026-08-25,R001,D01,Biryani,Main,180,80,0,Tuesday,0,27.3,29.443523095377373,75,54,23,other,2,0
2026-08-25,R001,D02,Paneer Butter Masala,Main,220,95,0,Tuesday,0,27.3,29.443523095377373,52,29,23,overproduction,0,0
2026-08-25,R001,D03,Dal Tadka,Side,120,38,0,Tuesday,0,27.3,29.443523095377373,34,27,7,overproduction,0,0
2026-08-25,R001,D04,Veg Fried Rice,Main,150,55,0,Tuesday,0,27.3,29.443523095377373,44,33,13,overproduction,2,0
2026-08-25,R001,D05,Butter Naan,Bread,45,12,0,Tuesday,0,27.3,29.443523095377373,110,82,28,overproduction,0,0
2026-08-26,R001,D01,Biryani,Main,180,80,0,Wednesday,0,26.1,14.83379930602775,75,50,29,overproduction,4,0
2026-08-26,R001,D02,Paneer Butter Masala,Main,220,95,1,Wednesday,0,26.1,14.83379930602775,52,39,13,overproduction,0,0
2026-08-26,R001,D03,Dal Tadka,Side,120,38,0,Wednesday,0,26.1,14.83379930602775,33,29,4,overproduction,0,0
2026-08-26,R001,D04,Veg Fried Rice,Main,150,55,1,Wednesday,0,26.1,14.83379930602775,45,35,10,other,0,0
2026-08-26,R001,D05,Butter Naan,Bread,45,12,0,Wednesday,0,26.1,14.83379930602775,110,86,24,expiry,0,0
2026-08-27,R001,D01,Biryani,Main,180,80,0,Thursday,0,26.0,8.832491306185132,80,63,17,overproduction,0,0
2026-08-27,R001,D02,Paneer Butter Masala,Main,220,95,0,Thursday,0,26.0,8.832491306185132,52,35,17,overproduction,0,0
2026-08-27,R001,D03,Dal Tadka,Side,120,38,0,Thursday,0,26.0,8.832491306185132,32,27,9,prep_error,4,0
2026-08-27,R001,D04,Veg Fried Rice,Main,150,55,0,Thursday,0,26.0,8.832491306185132,45,32,15,overproduction,2,0
2026-08-27,R001,D05,Butter Naan,Bread,45,12,0,Thursday,0,26.0,8.832491306185132,110,100,12,overproduction,2,0
2026-08-28,R001,D01,Biryani,Main,180,80,0,Friday,0,26.3,25.84275776885255,95,68,29,other,2,0
2026-08-28,R001,D02,Paneer Butter Masala,Main,220,95,0,Friday,0,26.3,25.84275776885255,58,42,16,overproduction,0,0
2026-08-28,R001,D03,Dal Tadka,Side,120,38,0,Friday,0,26.3,25.84275776885255,32,28,6,overproduction,2,0
2026-08-28,R001,D04,Veg Fried Rice,Main,150,55,0,Friday,0,26.3,25.84275776885255,47,34,13,overproduction,0,0
2026-08-28,R001,D05,Butter Naan,Bread,45,12,0,Friday,0,26.3,25.84275776885255,140,105,35,overproduction,0,0
2026-08-29,R001,D01,Biryani,Main,180,80,0,Saturday,0,27.8,0.0,110,99,11,overproduction,0,0
2026-08-29,R001,D02,Paneer Butter Masala,Main,220,95,0,Saturday,0,27.8,0.0,63,59,6,overproduction,2,0
2026-08-29,R001,D03,Dal Tadka,Side,120,38,0,Saturday,0,27.8,0.0,38,32,10,overproduction,4,0
2026-08-29,R001,D04,Veg Fried Rice,Main,150,55,0,Saturday,0,27.8,0.0,49,47,4,overproduction,2,0
2026-08-29,R001,D05,Butter Naan,Bread,45,12,0,Saturday,0,27.8,0.0,150,121,31,overproduction,2,0
2026-08-30,R001,D01,Biryani,Main,180,80,0,Sunday,0,26.2,0.0,105,109,0,none,4,0
2026-08-30,R001,D02,Paneer Butter Masala,Main,220,95,0,Sunday,0,26.2,0.0,60,51,9,overproduction,0,0
2026-08-30,R001,D03,Dal Tadka,Side,120,38,0,Sunday,0,26.2,0.0,42,39,3,overproduction,0,0
2026-08-30,R001,D04,Veg Fried Rice,Main,150,55,0,Sunday,0,26.2,0.0,48,43,5,overproduction,0,0
2026-08-30,R001,D05,Butter Naan,Bread,45,12,0,Sunday,0,26.2,0.0,140,110,30,other,0,0
2026-08-31,R001,D01,Biryani,Main,180,80,0,Monday,0,28.2,0.0,70,67,3,other,0,0
2026-08-31,R001,D02,Paneer Butter Masala,Main,220,95,0,Monday,0,28.2,0.0,46,42,4,overproduction,0,0
2026-08-31,R001,D03,Dal Tadka,Side,120,38,0,Monday,0,28.2,0.0,39,33,8,expiry,2,0
2026-08-31,R001,D04,Veg Fried Rice,Main,150,55,0,Monday,0,28.2,0.0,42,33,11,expiry,2,0
2026-08-31,R001,D05,Butter Naan,Bread,45,12,0,Monday,0,28.2,0.0,110,89,21,expiry,0,0
2026-09-01,R001,D01,Biryani,Main,180,80,0,Tuesday,0,28.9,0.0,75,66,9,overproduction,0,0
2026-09-01,R001,D02,Paneer Butter Masala,Main,220,95,0,Tuesday,0,28.9,0.0,46,43,3,overproduction,0,0
2026-09-01,R001,D03,Dal Tadka,Side,120,38,0,Tuesday,0,28.9,0.0,37,28,9,overproduction,0,0
2026-09-01,R001,D04,Veg Fried Rice,Main,150,55,0,Tuesday,0,28.9,0.0,42,35,9,other,2,0
2026-09-01,R001,D05,Butter Naan,Bread,45,12,0,Tuesday,0,28.9,0.0,110,75,35,overproduction,0,0
2026-09-02,R001,D01,Biryani,Main,180,80,0,Wednesday,0,27.0,0.0,75,67,10,expiry,2,0
2026-09-02,R001,D02,Paneer Butter Masala,Main,220,95,1,Wednesday,0,27.0,0.0,49,44,5,overproduction,0,0
2026-09-02,R001,D03,Dal Tadka,Side,120,38,0,Wednesday,0,27.0,0.0,36,27,11,prep_error,2,0
2026-09-02,R001,D04,Veg Fried Rice,Main,150,55,1,Wednesday,0,27.0,0.0,44,44,0,none,0,0
2026-09-02,R001,D05,Butter Naan,Bread,45,12,0,Wednesday,0,27.0,0.0,110,89,21,overproduction,0,0
2026-09-03,R001,D01,Biryani,Main,180,80,0,Thursday,0,26.4,0.0,85,69,16,overproduction,0,0
2026-09-03,R001,D02,Paneer Butter Masala,Main,220,95,0,Thursday,0,26.4,0.0,51,40,11,overproduction,0,0
2026-09-03,R001,D03,Dal Tadka,Side,120,38,0,Thursday,0,26.4,0.0,34,27,7,overproduction,0,0
2026-09-03,R001,D04,Veg Fried Rice,Main,150,55,0,Thursday,0,26.4,0.0,46,39,7,overproduction,0,0
2026-09-03,R001,D05,Butter Naan,Bread,45,12,0,Thursday,0,26.4,0.0,120,85,37,expiry,2,0
2026-09-04,R001,D01,Biryani,Main,180,80,0,Friday,0,27.2,0.0,105,89,18,overproduction,2,0
2026-09-04,R001,D02,Paneer Butter Masala,Main,220,95,1,Friday,0,27.2,0.0,59,52,9,overproduction,2,0
2026-09-04,R001,D03,Dal Tadka,Side,120,38,0,Friday,0,27.2,0.0,33,26,7,overproduction,0,0
2026-09-04,R001,D04,Veg Fried Rice,Main,150,55,1,Friday,0,27.2,0.0,50,49,1,expiry,0,0
2026-09-04,R001,D05,Butter Naan,Bread,45,12,0,Friday,0,27.2,0.0,130,97,33,overproduction,0,0
2026-09-05,R001,D01,Biryani,Main,180,80,0,Saturday,0,29.3,0.0,130,93,37,expiry,0,0
2026-09-05,R001,D02,Paneer Butter Masala,Main,220,95,0,Saturday,0,29.3,0.0,68,50,18,expiry,0,0
2026-09-05,R001,D03,Dal Tadka,Side,120,38,0,Saturday,0,29.3,0.0,40,29,11,overproduction,0,0
2026-09-05,R001,D04,Veg Fried Rice,Main,150,55,0,Saturday,0,29.3,0.0,56,44,12,prep_error,0,0
2026-09-05,R001,D05,Butter Naan,Bread,45,12,0,Saturday,0,29.3,0.0,140,124,18,overproduction,2,0
2026-09-06,R001,D01,Biryani,Main,180,80,0,Sunday,0,28.6,0.0,115,85,34,overproduction,4,0
2026-09-06,R001,D02,Paneer Butter Masala,Main,220,95,0,Sunday,0,28.6,0.0,63,46,17,expiry,0,0
2026-09-06,R001,D03,Dal Tadka,Side,120,38,0,Sunday,0,28.6,0.0,43,39,6,overproduction,2,0
2026-09-06,R001,D04,Veg Fried Rice,Main,150,55,0,Sunday,0,28.6,0.0,52,38,14,other,0,0
2026-09-06,R001,D05,Butter Naan,Bread,45,12,0,Sunday,0,28.6,0.0,140,101,41,other,2,0
2026-09-07,R001,D01,Biryani,Main,180,80,0,Monday,0,29.7,0.0,75,54,21,expiry,0,0
2026-09-07,R001,D02,Paneer Butter Masala,Main,220,95,0,Monday,0,29.7,0.0,48,39,9,overproduction,0,0
2026-09-07,R001,D03,Dal Tadka,Side,120,38,0,Monday,0,29.7,0.0,38,30,8,overproduction,0,0
2026-09-07,R001,D04,Veg Fried Rice,Main,150,55,0,Monday,0,29.7,0.0,44,32,12,overproduction,0,0
2026-09-07,R001,D05,Butter Naan,Bread,45,12,0,Monday,0,29.7,0.0,100,71,29,expiry,0,0
2026-09-08,R001,D01,Biryani,Main,180,80,0,Tuesday,0,31.6,0.0,75,53,22,expiry,0,0
2026-09-08,R001,D02,Paneer Butter Masala,Main,220,95,0,Tuesday,0,31.6,0.0,48,35,13,overproduction,0,0
2026-09-08,R001,D03,Dal Tadka,Side,120,38,0,Tuesday,0,31.6,0.0,35,28,9,overproduction,2,0
2026-09-08,R001,D04,Veg Fried Rice,Main,150,55,0,Tuesday,0,31.6,0.0,46,35,11,overproduction,0,0
2026-09-08,R001,D05,Butter Naan,Bread,45,12,0,Tuesday,0,31.6,0.0,100,92,8,expiry,0,0
2026-09-09,R001,D01,Biryani,Main,180,80,0,Wednesday,1,29.6,0.0,75,75,0,none,0,0
2026-09-09,R001,D02,Paneer Butter Masala,Main,220,95,1,Wednesday,1,29.6,0.0,48,50,0,none,2,0
2026-09-09,R001,D03,Dal Tadka,Side,120,38,0,Wednesday,1,29.6,0.0,34,34,0,none,0,0
2026-09-09,R001,D04,Veg Fried Rice,Main,150,55,1,Wednesday,1,29.6,0.0,47,47,0,none,0,0
2026-09-09,R001,D05,Butter Naan,Bread,45,12,0,Wednesday,1,29.6,0.0,110,98,14,overproduction,2,0
2026-09-10,R001,D01,Biryani,Main,180,80,0,Thursday,0,28.3,0.0,80,65,15,overproduction,0,0
2026-09-10,R001,D02,Paneer Butter Masala,Main,220,95,0,Thursday,0,28.3,0.0,51,37,14,overproduction,0,0
2026-09-10,R001,D03,Dal Tadka,Side,120,38,0,Thursday,0,28.3,0.0,34,20,14,overproduction,0,0
2026-09-10,R001,D04,Veg Fried Rice,Main,150,55,0,Thursday,0,28.3,0.0,49,35,14,expiry,0,0
2026-09-10,R001,D05,Butter Naan,Bread,45,12,0,Thursday,0,28.3,0.0,110,86,24,expiry,0,0
2026-09-11,R001,D01,Biryani,Main,180,80,0,Friday,0,31.4,0.0,100,79,25,overproduction,4,0
2026-09-11,R001,D02,Paneer Butter Masala,Main,220,95,0,Friday,0,31.4,0.0,57,48,9,expiry,0,0
2026-09-11,R001,D03,Dal Tadka,Side,120,38,0,Friday,0,31.4,0.0,32,24,8,overproduction,0,0
2026-09-11,R001,D04,Veg Fried Rice,Main,150,55,0,Friday,0,31.4,0.0,50,36,14,expiry,0,0
2026-09-11,R001,D05,Butter Naan,Bread,45,12,0,Friday,0,31.4,0.0,130,83,47,overproduction,0,0
2026-09-12,R001,D01,Biryani,Main,180,80,0,Saturday,0,30.1,0.0,115,96,19,expiry,0,0
2026-09-12,R001,D02,Paneer Butter Masala,Main,220,95,0,Saturday,0,30.1,0.0,63,50,13,overproduction,0,0
2026-09-12,R001,D03,Dal Tadka,Side,120,38,0,Saturday,0,30.1,0.0,38,31,7,overproduction,0,0
2026-09-12,R001,D04,Veg Fried Rice,Main,150,55,0,Saturday,0,30.1,0.0,51,36,15,expiry,0,0
2026-09-12,R001,D05,Butter Naan,Bread,45,12,0,Saturday,0,30.1,0.0,140,102,38,overproduction,0,0
2026-09-13,R001,D01,Biryani,Main,180,80,0,Sunday,0,31.6,0.0,105,91,14,overproduction,0,0
2026-09-13,R001,D02,Paneer Butter Masala,Main,220,95,0,Sunday,0,31.6,0.0,60,45,15,overproduction,0,0
2026-09-13,R001,D03,Dal Tadka,Side,120,38,0,Sunday,0,31.6,0.0,42,33,11,overproduction,2,0
2026-09-13,R001,D04,Veg Fried Rice,Main,150,55,0,Sunday,0,31.6,0.0,47,33,14,expiry,0,0
2026-09-13,R001,D05,Butter Naan,Bread,45,12,0,Sunday,0,31.6,0.0,130,94,36,overproduction,0,0
2026-09-14,R001,D01,Biryani,Main,180,80,0,Monday,0,32.2,0.0,70,65,5,prep_error,0,0
2026-09-14,R001,D02,Paneer Butter Masala,Main,220,95,0,Monday,0,32.2,0.0,46,34,14,expiry,2,0
2026-09-14,R001,D03,Dal Tadka,Side,120,38,0,Monday,0,32.2,0.0,36,25,11,overproduction,0,0
2026-09-14,R001,D04,Veg Fried Rice,Main,150,55,0,Monday,0,32.2,0.0,40,29,15,overproduction,4,0
2026-09-14,R001,D05,Butter Naan,Bread,45,12,0,Monday,0,32.2,0.0,100,77,23,overproduction,0,0
2026-09-15,R001,D01,Biryani,Main,180,80,0,Tuesday,0,29.4,0.0,75,57,18,expiry,0,0
2026-09-15,R001,D02,Paneer Butter Masala,Main,220,95,1,Tuesday,0,29.4,0.0,46,46,0,none,0,0
2026-09-15,R001,D03,Dal Tadka,Side,120,38,0,Tuesday,0,29.4,0.0,33,23,10,overproduction,0,0
2026-09-15,R001,D04,Veg Fried Rice,Main,150,55,1,Tuesday,0,29.4,0.0,41,41,0,none,0,0
2026-09-15,R001,D05,Butter Naan,Bread,45,12,0,Tuesday,0,29.4,0.0,100,84,16,other,0,0
2026-09-16,R001,D01,Biryani,Main,180,80,0,Wednesday,0,33.2,0.0,80,64,16,other,0,0
2026-09-16,R001,D02,Paneer Butter Masala,Main,220,95,1,Wednesday,0,33.2,0.0,49,47,2,overproduction,0,0
2026-09-16,R001,D03,Dal Tadka,Side,120,38,0,Wednesday,0,33.2,0.0,32,27,5,overproduction,0,0
2026-09-16,R001,D04,Veg Fried Rice,Main,150,55,1,Wednesday,0,33.2,0.0,43,43,0,none,0,0
2026-09-16,R001,D05,Butter Naan,Bread,45,12,0,Wednesday,0,33.2,0.0,100,86,16,prep_error,2,0
2026-09-17,R001,D01,Biryani,Main,180,80,0,Thursday,0,32.8,0.0,80,69,13,overproduction,2,0
2026-09-17,R001,D02,Paneer Butter Masala,Main,220,95,0,Thursday,0,32.8,0.0,50,39,11,expiry,0,0
2026-09-17,R001,D03,Dal Tadka,Side,120,38,0,Thursday,0,32.8,0.0,29,27,2,overproduction,0,0
2026-09-17,R001,D04,Veg Fried Rice,Main,150,55,0,Thursday,0,32.8,0.0,43,32,11,expiry,0,0
2026-09-17,R001,D05,Butter Naan,Bread,45,12,0,Thursday,0,32.8,0.0,110,87,23,overproduction,0,0
2026-09-18,R001,D01,Biryani,Main,180,80,0,Friday,0,30.8,0.0,100,83,21,overproduction,4,0
2026-09-18,R001,D02,Paneer Butter Masala,Main,220,95,0,Friday,0,30.8,0.0,57,41,16,prep_error,0,0
2026-09-18,R001,D03,Dal Tadka,Side,120,38,0,Friday,0,30.8,0.0,30,27,5,overproduction,2,0
2026-09-18,R001,D04,Veg Fried Rice,Main,150,55,0,Friday,0,30.8,0.0,45,36,9,expiry,0,0
2026-09-18,R001,D05,Butter Naan,Bread,45,12,0,Friday,0,30.8,0.0,120,103,17,overproduction,0,0
